0.044325918540659204;0.04645021632313728;[-0.2349001539065585, 0.495085118063993, 0.5039363757782795, -0.5607508481937709, 0.7954650459089523, -0.6392037001664046, -0.9596687766483083, 0.4514145021499947, 0.5375791305994613, 0.7600244142129104, 0.13185815881499408, -0.7699447274693225, 0.687400952438675, -0.05602240328588093, 0.4699407399994431, 0.47108291769608956, 0.08907968877675199, -0.6528508697178133, -0.5759057335354296, 0.1912200514966611, 0.2313039839063784, -0.09702382489607575, -0.772015278953176, -0.47374935603238644]
0.044221679374030244;-30.263612747192383;[-0.2350001484155655, 0.49518510699272156, 0.5040363669395447, -0.5606508255004883, 0.795365035533905, -0.6393037438392639, -0.9597687721252441, 0.45151448249816895, 0.5374791026115417, 0.7599244117736816, 0.13195815682411194, -0.77004474401474, 0.6873009204864502, -0.05592240020632744, 0.4700407385826111, 0.4711829125881195, 0.08897968381643295, -0.6527508497238159, -0.5758057236671448, 0.1913200467824936, 0.23120398819446564, -0.0969238206744194, -0.7719152569770813, -0.47364938259124756]
0.034596044236696454;-28.43718910217285;[-0.24545934796333313, 0.5051537752151489, 0.514149010181427, -0.5505200028419495, 0.7853619456291199, -0.6493030786514282, -0.9698464870452881, 0.4615122973918915, 0.5274667739868164, 0.750130295753479, 0.1419709175825119, -0.7800134420394897, 0.6773012280464172, -0.0459153838455677, 0.4800297021865845, 0.48141488432884216, 0.0789853185415268, -0.6428834795951843, -0.56605064868927, 0.20133662223815918, 0.2197263091802597, -0.08692660182714462, -0.761644721031189, -0.4637044668197632]
0.02491335043365849;-26.840518951416016;[-0.2548292279243469, 0.51065993309021, 0.5220628976821899, -0.5400224328041077, 0.7768979072570801, -0.6603080630302429, -0.9731902480125427, 0.4648284316062927, 0.5170462727546692, 0.7418746948242188, 0.151528462767601, -0.7893877625465393, 0.6676328778266907, -0.03629003465175629, 0.48924216628074646, 0.4927937388420105, 0.06858678162097931, -0.6349212527275085, -0.5708186030387878, 0.19766217470169067, 0.2151758372783661, -0.07737663388252258, -0.7630436420440674, -0.4536632001399994]
0.01806698861361968;-26.00784683227539;[-0.260102242231369, 0.5144983530044556, 0.5283660292625427, -0.5306017398834229, 0.7711055278778076, -0.6643057465553284, -0.9783045649528503, 0.46411094069480896, 0.5072306990623474, 0.7345591187477112, 0.15505079925060272, -0.7967978715896606, 0.6599066257476807, -0.030101891607046127, 0.4948353171348572, 0.4997129440307617, 0.060739025473594666, -0.635312020778656, -0.5787400007247925, 0.19432593882083893, 0.21650540828704834, -0.07304893434047699, -0.7565242052078247, -0.4392843246459961]
0.012495128326437347;-25.28548812866211;[-0.26431310176849365, 0.518104612827301, 0.5360733866691589, -0.5209496021270752, 0.7657578587532043, -0.6658142805099487, -0.984906017780304, 0.4627370536327362, 0.49693024158477783, 0.7271924018859863, 0.1561582237482071, -0.8041942715644836, 0.6524209380149841, -0.02471408061683178, 0.4997186064720154, 0.5058568120002747, 0.05288508161902428, -0.6398327946662903, -0.5878293514251709, 0.1922796368598938, 0.22161757946014404, -0.07049798965454102, -0.7468082904815674, -0.42565253376960754]
0.008026759346638187;-24.59532928466797;[-0.26879605650901794, 0.5215644836425781, 0.5410776734352112, -0.5112497210502625, 0.7601804137229919, -0.6672889590263367, -0.9910299181938171, 0.4611377418041229, 0.4867657423019409, 0.7216058969497681, 0.15759439766407013, -0.8120854496955872, 0.644890546798706, -0.018838200718164444, 0.5037667155265808, 0.5125195384025574, 0.04464783892035484, -0.6447510123252869, -0.5964354872703552, 0.18999847769737244, 0.2282124012708664, -0.06779331713914871, -0.7373973727226257, -0.41468942165374756]
0.004549093038396088;-23.900421142578125;[-0.2734919786453247, 0.5246233344078064, 0.5466176867485046, -0.501437246799469, 0.7545710206031799, -0.6681312918663025, -0.9970643520355225, 0.4594126343727112, 0.4767778217792511, 0.7158788442611694, 0.15888485312461853, -0.8202852606773376, 0.6372571587562561, -0.012752757407724857, 0.5076600313186646, 0.5194108486175537, 0.03614635765552521, -0.6504900455474854, -0.6051845550537109, 0.18778826296329498, 0.23640912771224976, -0.06532706320285797, -0.727623462677002, -0.40405017137527466]
0.0028276439749742267;-23.440059661865234;[-0.2768753170967102, 0.5258430242538452, 0.5500524044036865, -0.4936293065547943, 0.7498277425765991, -0.6688106656074524, -1.0021417140960693, 0.457152783870697, 0.4694317579269409, 0.7099327445030212, 0.15916310250759125, -0.8266941905021667, 0.6311097145080566, -0.0069302767515182495, 0.5109930634498596, 0.5237545967102051, 0.030640648677945137, -0.6560394167900085, -0.6135126948356628, 0.18792925775051117, 0.23564115166664124, -0.06355161964893341, -0.7170353531837463, -0.3973814845085144]
0.0026220410476033447;-23.26236915588379;[-0.27697280049324036, 0.5255797505378723, 0.5455878376960754, -0.48957446217536926, 0.7463721036911011, -0.6692107319831848, -1.0051648616790771, 0.45341119170188904, 0.46503981947898865, 0.705542266368866, 0.15797871351242065, -0.8301844596862793, 0.627979576587677, -0.0025614476762712, 0.5127589106559753, 0.5235954523086548, 0.030137961730360985, -0.6629840135574341, -0.620842456817627, 0.19284822046756744, 0.22192493081092834, -0.06241925433278084, -0.7071107029914856, -0.3973012864589691]
